subject_length,matched_bases,similarity
2947105,2947105,1.0
6592310,6592210,0.9999848308104443
2905571,2905571,1.0
2871118,2871118,1.0
2438595,2438595,1.0
4663565,4663565,1.0
4591950,4591950,1.0
4581781,4581781,1.0
4773132,4772735,0.9999168261007657
4610566,4610566,1.0
4897300,4897229,0.9999855022155065
4784975,4784889,0.9999820270743316
4781330,4781238,0.9999807584918841
4784333,4784333,1.0
4780428,4780428,1.0
4784732,4784732,1.0
4799562,4799562,1.0
4780861,4780861,1.0
4767061,4767061,1.0
4864529,4864529,1.0
4839785,4839785,1.0
5755538,5755538,1.0
4763085,4763085,1.0
5525200,5525200,1.0
4932015,4932015,1.0
5662710,5662710,1.0
4635961,4635961,1.0
5946083,5946083,1.0
2181478,2181478,1.0
2318463,2318463,1.0
4776778,4776778,1.0
4329368,4329368,1.0
4315706,4315706,1.0
3778526,3778346,0.9999523623762282
6757626,6757626,1.0
3209299,3209107,0.9999401738510497
3947987,3947987,1.0
5696471,5696471,1.0
5499162,5499162,1.0
8102024,8102024,1.0
4953894,4953894,1.0
4929387,4929387,1.0
4953956,4953956,1.0
5051077,5051077,1.0
4812336,4812336,1.0
4740560,4740560,1.0
3968731,3968731,1.0
5218944,5218944,1.0
1973136,1973133,0.9999984795776875
2711056,2711056,1.0
7227775,7227775,1.0
11133145,11133145,1.0
3463583,3460349,0.999066284827013
2464520,2464520,1.0
9061581,9061581,1.0
1750176,1750087,0.999949147971404
4523117,4523117,1.0
8432369,8432369,1.0
5650766,5650766,1.0
6172359,6172359,1.0
6384123,6384123,1.0
7395646,7395646,1.0
4729684,4729684,1.0
4854666,4854666,1.0
6901429,6901330,0.9999856551447533
2637713,2637713,1.0
2791496,2791496,1.0
2907542,2907542,1.0
2622529,2622529,1.0
3438177,3438177,1.0
6658510,6658510,1.0
4053310,4053310,1.0
3983026,3983026,1.0
2457335,2457335,1.0
7075615,3218448,0.4548647714721618
7075387,7075383,0.9999994346598992
7075601,3218572,0.4548831964945451
7052649,4075794,0.5779096620291184
7075645,7075623,0.9999968907428227
7075578,5675705,0.802154255101138
7074034,7072405,0.9997697212085778
7075424,3218336,0.4548612210377781
7258914,7258914,1.0
7052457,3194459,0.4529568914776793
7052207,4067344,0.5767476762948109
7075674,3218015,0.4547997830312702
7075106,7075106,1.0
7814142,7814140,0.9999997440537938
7377022,7377022,1.0
5163097,5162997,0.9999806317797244
2861420,2861420,1.0
2201273,2201273,1.0
3572555,3572455,0.9999720088284155
3104878,3104878,1.0
3104926,3104926,1.0
3104864,3104864,1.0
3105099,3105099,1.0
3105407,3105407,1.0
3105237,3105237,1.0
3104916,3104916,1.0
8381442,8381442,1.0
8107672,8107672,1.0
7356323,7356323,1.0
6882089,6882089,1.0
4795028,4795028,1.0
7395843,7395843,1.0
8909615,8909615,1.0
3498013,3498013,1.0
5468858,5468858,1.0
2529838,2529838,1.0
4030883,4030883,1.0
3707314,3707314,1.0
3976848,3976848,1.0
2714485,2714485,1.0
2932179,2932179,1.0
2697527,2697527,1.0
4991315,4991315,1.0
7061485,7061485,1.0
7651394,7651394,1.0
7370234,7370234,1.0
7551182,7551182,1.0
7364934,7364934,1.0
6778344,6778344,1.0
6611054,6611054,1.0
6850181,6850181,1.0
6463073,6463073,1.0
6544509,6544509,1.0
7045410,7045310,0.9999858063618725
7092547,7092547,1.0
6288998,6288998,1.0
6431245,6431245,1.0
7028349,7028349,1.0
6720609,6720609,1.0
7117478,7117478,1.0
6474456,6469085,0.9991704322339977
6386035,6380315,0.9991042955448882
7025617,7025617,1.0
6425734,6425734,1.0
6804509,6804508,0.9999998530386248
6286589,2961617,0.4711007829524087
6648738,6403118,0.9630576509406747
6648884,6648884,1.0
7335486,7335486,1.0
7149174,7149174,1.0
6400008,6400008,1.0
7210501,7210501,1.0
6376359,6376359,1.0
7107128,7107128,1.0
6466962,6466962,1.0
7050019,7050019,1.0
7060686,7060686,1.0
7020785,7020785,1.0
7045116,7045116,1.0
2322021,2322021,1.0
2331332,2331332,1.0
4897365,4897365,1.0
4565559,4565559,1.0
767909,767909,1.0
770321,770321,1.0
767977,767977,1.0
4832781,4832781,1.0
4704085,4704085,1.0
4256979,4256979,1.0
9748362,9748362,1.0
7346838,7346838,1.0
9090529,9090529,1.0
4986976,4986976,1.0
4950462,4950462,1.0
4914347,4914347,1.0
4953107,4953107,1.0
5238739,5238739,1.0
4696484,4696484,1.0
4926562,4926562,1.0
5315182,5315182,1.0
5113953,5113953,1.0
5220260,5220260,1.0
4827278,4827278,1.0
5161746,5161746,1.0
4914331,4914331,1.0
4726557,4726557,1.0
4863824,4863824,1.0
4975130,4974980,0.9999698500340695
4993267,4993267,1.0
5123626,5123626,1.0
4957390,4957390,1.0
4754569,4754569,1.0
4754570,4754570,1.0
4754570,4754570,1.0
4824401,4824399,0.9999995854407625
5253705,5253705,1.0
5218583,5218583,1.0
5113469,5113369,0.9999804438043919
5138796,5138696,0.9999805401887913
5138798,5138698,0.999980540196365
5117332,5117232,0.9999804585670814
5700547,5700547,1.0
5093270,5093270,1.0
5262637,5262637,1.0
4931794,4931794,1.0
5419175,5419175,1.0
5103129,5103129,1.0
5226478,5226477,0.9999998086665628
4870141,4870141,1.0
4829815,4829815,1.0
4774395,4774395,1.0
5125631,5125631,1.0
1073809,1073809,1.0
6473352,6473352,1.0
8050073,8050073,1.0
6384545,6384545,1.0
5496197,5496197,1.0
3685999,3685999,1.0
5607670,5607670,1.0
756098,756097,0.9999986774201228
9487181,9487180,0.9999998945946114
9359098,9359098,1.0
9003434,9003434,1.0
8606428,8606428,1.0
9751041,9751041,1.0
8488767,8488766,0.9999998821972614
9485036,9485036,1.0
7718607,7718607,1.0
10336409,10336409,1.0
10190356,10190356,1.0
10649760,10649760,1.0
9069560,9069560,1.0
10989260,10989260,1.0
8383299,8383299,1.0
8361142,8361142,1.0
9698476,9698476,1.0
10855272,10855269,0.9999997236365887
5070478,5070478,1.0
3465169,3464969,0.9999422827573489
835706,835706,1.0
4917612,4917612,1.0
2409898,2409898,1.0
3149665,3149665,1.0
3107962,3107962,1.0
3103847,3103847,1.0
5504413,5504413,1.0
4082717,4082717,1.0
2510867,2510867,1.0
5022247,5022247,1.0
4086948,4086948,1.0
3655148,3655148,1.0
4060458,4060458,1.0
8703468,8703468,1.0
8569854,8569715,0.9999837803537843
6001025,6001025,1.0
3771092,3771092,1.0
5536814,5536814,1.0
4257904,4257904,1.0
5800625,5800625,1.0
4245229,4245229,1.0
4156658,4156658,1.0
3989438,3989438,1.0
8985282,8985282,1.0
2336349,2336349,1.0
6302367,6302367,1.0
5524112,5524112,1.0
3881964,3881964,1.0
5823742,5823742,1.0
5727849,5727849,1.0
6043743,6043743,1.0
6000404,6000404,1.0
4333179,4333179,1.0
5874948,5874948,1.0
6128237,6128237,1.0
3999231,3999231,1.0
2857546,2857546,1.0
2594019,2594019,1.0
6243766,6243766,1.0
9837143,9837143,1.0
2815114,2815114,1.0
3549231,3549231,1.0
1672155,21882,0.013086107448173167
7365709,7365709,1.0
3955013,3955013,1.0
4812991,4812991,1.0
4821881,4821881,1.0
2814352,2814352,1.0
2676273,2676273,1.0
2708221,2708221,1.0
2639175,2639008,0.9999367226500706
2616409,2616409,1.0
2647379,2647379,1.0
2644333,2644333,1.0
2632236,2632236,1.0
2571232,2571232,1.0
2602552,2602398,0.9999408273110393
2549435,2549435,1.0
2676430,2676430,1.0
8502131,8502094,0.999995648149858
6419895,6419895,1.0
1912544,1899004,0.992920424314421
5319379,56574,0.010635451995430294
4923934,4923934,1.0
5258851,5258851,1.0
5258504,5258504,1.0
3396816,3396815,0.9999997056066623
3694983,3694983,1.0
3558578,3558577,0.9999997189888771
3537766,3537766,1.0
3569338,3569338,1.0
2277785,2277783,0.9999991219540035
3791896,3779906,0.9968379934470777
3811355,3798094,0.9965206599752582
3851430,3838489,0.9966399493175262
3801553,3792473,0.9976115024570221
3542652,3531181,0.9967620302530421
3549030,3538605,0.9970625776620654
9557297,9557297,1.0
3298036,3298027,0.9999972711031656
2066805,2066805,1.0
3923139,3923139,1.0
3939641,3939641,1.0
3840207,3840207,1.0
3931448,3931448,1.0
3951918,3951918,1.0
5008222,5008221,0.9999998003283401
5088695,5088695,1.0
11273073,11273073,1.0
4802445,4802445,1.0
4994026,4994026,1.0
2333284,2333284,1.0
5475343,5475343,1.0
4055684,4055684,1.0
5855798,5855798,1.0
7872745,7872745,1.0
2528585,2528585,1.0
3747393,3747393,1.0
3659287,3659287,1.0
1699035,1699035,1.0
4402517,4402517,1.0
3852114,3852114,1.0
4037889,4037889,1.0
5750824,5750824,1.0
4025310,4025310,1.0
8124722,8124722,1.0
8243790,8243790,1.0
5250319,5250319,1.0
5449509,5449509,1.0
7047675,7047675,1.0
7210568,7210568,1.0
5329680,5329680,1.0
5212529,5212529,1.0
6316898,6316898,1.0
5152134,5152134,1.0
5236792,5236692,0.9999809043399088
4145000,4145000,1.0
5001890,5001889,0.9999998000755714
4835014,4835014,1.0
5673172,5673172,1.0
6969199,6969199,1.0
4270697,4270697,1.0
10137601,10137601,1.0
10019915,10019915,1.0
7872703,7872703,1.0
7998463,7998450,0.9999983746877369
9180195,9180195,1.0
12524716,12524716,1.0
9153806,9153806,1.0
7928372,7928372,1.0
9672994,9672994,1.0
10155528,10155500,0.9999972428809216
12709119,12709118,0.9999999213163399
5423024,5423024,1.0
6552907,6552907,1.0
6552643,6552643,1.0
6552867,6552867,1.0
3499323,3499323,1.0
5822667,5822667,1.0
5734200,5734200,1.0
5651618,5651618,1.0
5353383,5353383,1.0
7271315,7271315,1.0
4853933,4853933,1.0
5177435,5177435,1.0
4827192,4827192,1.0
3943709,3943709,1.0
8572205,8572091,0.9999867012046492
2757743,2757243,0.9998186923146936
6878398,6878398,1.0
6984468,6984468,1.0
4003285,4003285,1.0
5082859,5082859,1.0
5005898,5005898,1.0
5192032,5192032,1.0
5665044,5665044,1.0
5091677,5091677,1.0
5556324,5556324,1.0
5653397,5281107,0.934147557654274
4884695,4884695,1.0
6751098,6751098,1.0
6804931,6804931,1.0
6833550,6833550,1.0
4002113,3771528,0.9423841855539811
5185617,5185617,1.0
5292722,5292722,1.0
2513287,2513287,1.0
4862297,4862297,1.0
10277369,10277369,1.0
6992587,6992587,1.0
5157095,5157095,1.0
7990879,7990879,1.0
6225481,6225481,1.0
5618214,5618214,1.0
5617997,5617997,1.0
5618682,5618682,1.0
5616373,5616373,1.0
5617845,5617845,1.0
3404989,3404989,1.0
3225479,3224485,0.9996918287175331
6825267,6825267,1.0
4541081,4541081,1.0
6487703,6487703,1.0
3753110,3753110,1.0
3705633,3705633,1.0
4770596,4770595,0.9999997903825854
4679250,4679250,1.0
9533671,9533671,1.0
8649254,8649254,1.0
9319798,9319798,1.0
11102398,11102398,1.0
6214458,6214458,1.0
7161965,7161965,1.0
5179861,5179469,0.9999243222935905
2387041,2387041,1.0
6273260,6273257,0.9999995217797445
4202780,4202780,1.0
5036311,5036311,1.0
5596238,5596238,1.0
7664205,7664205,1.0
4651822,4651822,1.0
3774761,3774761,1.0
7404865,7404865,1.0
4147834,4147834,1.0
5358550,5358550,1.0
5546797,5546797,1.0
2930636,2930536,0.999965877713916
3108491,3108491,1.0
9599422,9599422,1.0
4150966,4150966,1.0
8751530,8751530,1.0
7355187,7355187,1.0
3441801,3441701,0.9999709454439696
9922990,9922990,1.0
4357763,4357763,1.0
2438246,2438246,1.0
4124945,4124945,1.0
4253521,4253521,1.0
5889210,5889210,1.0
3495913,3495913,1.0
6476720,6476720,1.0
6973991,6973991,1.0
10062489,10062489,1.0
4880112,4880112,1.0
4756665,4756665,1.0
6262486,6262486,1.0
6553036,6552936,0.9999847398976597
6115684,6115684,1.0
6117599,6117599,1.0
5214828,5214828,1.0
5239376,5239233,0.9999727066734665
5161411,5161411,1.0
9047228,9047227,0.9999998894689069
3366694,3366694,1.0
4697924,4697924,1.0
6134460,6134460,1.0
6523367,6523367,1.0
3234309,3234309,1.0
5165112,5165112,1.0
8503469,8502614,0.9998994527997926
3408062,3408062,1.0
3391447,3391447,1.0
2247968,2247967,0.99999955515381
5957689,5957689,1.0
3052572,3052572,1.0
7015998,7015998,1.0
7135259,7135259,1.0
7209323,7209323,1.0
6700013,6700013,1.0
6691685,6691685,1.0
6747595,6747595,1.0
6948206,6948206,1.0
6933614,6933614,1.0
6874297,6874120,0.9999742519125956
6622021,6622021,1.0
6829297,6829297,1.0
5885710,5885709,0.9999998300969637
3331790,3331790,1.0
3541869,3541869,1.0
5062686,5062686,1.0
4571443,4571443,1.0
4767293,4767293,1.0
2488630,2488630,1.0
1708154,1708154,1.0
1810309,1809915,0.9997823575975151
1946876,1946876,1.0
7528578,7528578,1.0
4297217,4297217,1.0
5502442,5502442,1.0
5013213,5013113,0.9999800527127014
5017865,5017862,0.9999994021361674
5023810,5023810,1.0
2821325,2354743,0.834623093759138
2564409,2564409,1.0
1015523,1015523,1.0
2599371,2599371,1.0
5023055,5023055,1.0
5870997,5870997,1.0
5683743,5683743,1.0
5668655,5668655,1.0
5677928,5677928,1.0
5841874,5841874,1.0
5746442,5746442,1.0
5719798,5719798,1.0
5511883,5511883,1.0
5512153,5512153,1.0
5072012,5072012,1.0
7111375,7111375,1.0
4884396,4884396,1.0
2133977,2133977,1.0
6817576,6817576,1.0
5101251,5101251,1.0
5088683,5088683,1.0
4873368,4873277,0.999981327082215
4721722,4721722,1.0
5102713,5102713,1.0
4907195,4907195,1.0
7297392,7297392,1.0
7823131,7823131,1.0
4213043,4213043,1.0
1483284,1483184,0.9999325820274472
5788705,5788705,1.0
1007738,1007736,0.9999980153571663
1003056,1003055,0.9999990030466893
6973860,6973860,1.0
10367856,10367856,1.0
10757443,10757443,1.0
10328707,10328707,1.0
11674039,11674039,1.0
10325585,10325585,1.0
11101650,11101650,1.0
10323870,10323870,1.0
10430807,10430807,1.0
10327558,10327558,1.0
10300319,10300319,1.0
10381620,10381620,1.0
10330500,10330500,1.0
3834378,3834378,1.0
3612385,3612385,1.0
8778379,8778376,0.9999996582512557
6557702,6557702,1.0
6791724,6791724,1.0
7318861,7318861,1.0
7442138,7442138,1.0
7243810,7243810,1.0
6628038,6628038,1.0
7343325,7343325,1.0
7205853,7205853,1.0
4687574,4687574,1.0
4293175,4293175,1.0
2502512,2502512,1.0
3328849,3328849,1.0
4491802,4491802,1.0
4160918,4154668,0.9984979276207798
8676562,8676562,1.0
3182920,3182920,1.0
6035649,6035649,1.0
2453455,2453455,1.0
3503506,3503382,0.999964606882363
6546438,6546438,1.0
4526071,4526071,1.0
6023598,6023598,1.0
5547544,5547544,1.0
3541146,3541146,1.0
3857821,3857821,1.0
3344648,3344648,1.0
3550483,3550483,1.0
3247241,3247241,1.0
3841730,3841730,1.0
4935250,4935250,1.0
5358884,5358884,1.0
5596328,5596328,1.0
5258458,5258458,1.0
6857651,6857651,1.0
6803468,6803468,1.0
5486748,5486748,1.0
4711826,4711826,1.0
4733612,4733612,1.0
4787694,4787694,1.0
6629912,6629912,1.0
4115562,4115562,1.0
6316624,6316624,1.0
5901487,5901487,1.0
11002003,11002003,1.0
3398128,3398128,1.0
3267233,3267233,1.0
4948068,4948068,1.0
2650752,2650752,1.0
5045617,5045617,1.0
6785123,6785123,1.0
4027610,4027610,1.0
2921848,2909764,0.9958642612483606
2808886,2796965,0.9957559687363603
2230625,2227258,0.9984905575791538
2402972,2398116,0.9979791691288954
5735250,5735250,1.0
5089336,5089336,1.0
2812088,2812088,1.0
5218179,5218179,1.0
5310765,5310765,1.0
5325502,5325502,1.0
5324636,5324636,1.0
5310565,5310565,1.0
5322316,5322316,1.0
5308445,5308445,1.0
5322316,5322316,1.0
5308556,5308556,1.0
5277215,5234422,0.9918909879548209
5162213,5162213,1.0
5617728,5617726,0.9999996439841872
3587818,3587818,1.0
3694195,3694195,1.0
3116214,3116214,1.0
2526633,2526633,1.0
5781076,5781076,1.0
2917469,2917469,1.0
5279164,5276586,0.9995116651045507
5407166,5407166,1.0
5331584,5331584,1.0
1876307,1876307,1.0
4802851,4802850,0.9999997917903345
3214696,3214694,0.9999993778571908
3000157,2999957,0.9999333368220397
2478658,2478658,1.0
6482171,6482171,1.0
7227162,7227162,1.0
1906053,1906053,1.0
8716193,8716193,1.0
3661065,3661065,1.0
2590411,2590411,1.0
3862444,3862444,1.0
4075785,4075785,1.0
4062813,4062813,1.0
4049070,4048970,0.9999753029708056
4003112,4003112,1.0
4224788,4224788,1.0
4112771,4112771,1.0
4048276,4048276,1.0
4302277,4302277,1.0
3932447,3932447,1.0
4394565,4394565,1.0
4391395,4391395,1.0
4086925,4086925,1.0
4247950,4247950,1.0
4073976,4073976,1.0
4161887,4161887,1.0
4095371,4095371,1.0
4066980,4066980,1.0
4095694,4091393,0.9989498727199835
4114919,4108941,0.9985472375033385
4023899,4023899,1.0
4081411,4081411,1.0
4053623,4053323,0.99992599213099
4188385,4188381,0.9999990449779569
3940086,3940086,1.0
3679038,3679038,1.0
4263915,4263915,1.0
3934477,3934477,1.0
4093102,4093102,1.0
4172366,4172366,1.0
4261152,4261152,1.0
3931784,3931784,1.0
4036816,4036816,1.0
4203826,4203794,0.9999923878866537
4217635,4217635,1.0
3919146,3919146,1.0
3966915,3966915,1.0
4105826,4105826,1.0
4229508,4229508,1.0
3869649,3869649,1.0
4106662,4106662,1.0
4090092,4090092,1.0
3891609,3891609,1.0
3960760,3960760,1.0
3986917,3986617,0.9999247538887818
4192037,4192037,1.0
3956226,3956225,0.9999997472338537
4231594,4231594,1.0
4049593,4049493,0.9999753061603969
4037943,4037943,1.0
4250823,4250823,1.0
4080298,4080298,1.0
4363296,4363296,1.0
4032751,4032751,1.0
3821274,3821274,1.0
4134058,4134058,1.0
4030153,4030153,1.0
4366589,4366589,1.0
4133398,4133398,1.0
4069304,4069304,1.0
3796961,3796961,1.0
4237370,4237370,1.0
4093548,4093548,1.0
4020539,4020539,1.0
4017923,4017923,1.0
4140048,4139798,0.999939614226695
4594065,4594064,0.9999997823278512
4682225,4682225,1.0
4798990,4798990,1.0
4839154,4839154,1.0
4113115,4113115,1.0
5710499,5710499,1.0
3152958,3152958,1.0
2921688,2921688,1.0
2833294,2833294,1.0
2672716,2672716,1.0
3230892,3230892,1.0
2968535,2968535,1.0
3251532,3251532,1.0
2391600,2391600,1.0
7372718,7372717,0.9999998643648109
6923970,6923970,1.0
6596445,6596445,1.0
1003506,1003496,0.999990034937509
3408817,3408817,1.0
2999217,2999217,1.0
3216032,3216032,1.0
3285832,3285832,1.0
4197427,4197425,0.9999995235176217
4306556,4306555,0.9999997677958907
4173155,4173155,1.0
4091991,4091991,1.0
4155307,4155307,1.0
3970399,3970399,1.0
3957199,3957199,1.0
3940503,3940502,0.9999997462252915
4108536,4108536,1.0
4253404,4253272,0.9999689660328528
4145467,4143752,0.9995862951025783
3954562,3954334,0.9999423450688092
4181682,4181682,1.0
2291788,2291788,1.0
4877430,4847127,0.993787096893241
4878649,4878649,1.0
4825624,4825624,1.0
4715310,4715310,1.0
2285258,2285258,1.0
2279983,2279983,1.0
2215296,2215296,1.0
2222653,2222653,1.0
2230369,2230369,1.0
2285943,2285943,1.0
2235838,2235838,1.0
2287581,2287581,1.0
2199855,2199855,1.0
2219615,2219615,1.0
2220590,2220590,1.0
2216438,2216438,1.0
2211092,2211092,1.0
2267581,2267581,1.0
2264014,2264014,1.0
2270655,2270655,1.0
2329638,2329638,1.0
2217568,2217568,1.0
2205498,2205498,1.0
2270041,2270041,1.0
2269988,2269988,1.0
2218399,2218399,1.0
2269994,2269994,1.0
2269843,2269843,1.0
2219571,45278,0.020399437548967798
5841896,5841896,1.0
5032743,5032743,1.0
4721840,4708150,0.9971007065042441
4760312,4744034,0.996580476237692
6614478,6614478,1.0
6564452,6564452,1.0
8617690,8617690,1.0
8901643,8901146,0.9999441676104063
8481745,8481745,1.0
8596045,8596045,1.0
4223782,4223782,1.0
4076863,4076863,1.0
4279775,4279775,1.0
4171021,4171021,1.0
4184250,4184250,1.0
4184031,4184031,1.0
1002970,1002967,0.9999970088836156
7595929,7595929,1.0
5502567,5502567,1.0
5302819,5302819,1.0
2588309,2588309,1.0
3605935,3605935,1.0
4404886,4404885,0.9999997729793688
4132735,4132735,1.0
3205686,3205686,1.0
5861041,5861041,1.0
5781730,5781730,1.0
2780471,2780471,1.0
4901165,4901165,1.0
5061032,5061032,1.0
3395970,3395970,1.0
3137200,3137200,1.0
3295768,3295768,1.0
10671041,10671041,1.0
9327955,9327955,1.0
6456568,6456568,1.0
2599529,2599529,1.0
5858750,5858750,1.0
4588033,4588033,1.0
2345435,2345435,1.0
7309118,7309118,1.0
2161436,2161436,1.0
2023540,2023540,1.0
2066920,2066920,1.0
5692821,5684560,0.9985488740995018
5626009,5626009,1.0
4806315,4806315,1.0
5089647,5089647,1.0
5603237,5603237,1.0
5547011,5547011,1.0
5268987,5268987,1.0
5273092,5273092,1.0
5418684,5418684,1.0
5557564,5557564,1.0
5364289,5364289,1.0
5243057,5243057,1.0
5666586,5666586,1.0
5268634,5268634,1.0
5336648,5336648,1.0
5330199,5330199,1.0
5343889,5343889,1.0
5177358,5177358,1.0
5178605,5178605,1.0
4865588,4865588,1.0
5477829,5477829,1.0
5253532,5253532,1.0
5260876,5260876,1.0
5654020,5654020,1.0
5257552,5257552,1.0
5223081,5165833,0.9890394194537668
5423682,5423682,1.0
5088667,5088667,1.0
5497474,5497474,1.0
5492846,5492846,1.0
5284993,5284993,1.0
5435432,5435432,1.0
5263921,5263920,0.9999998100275441
5368293,5368293,1.0
5285127,5285126,0.9999998107897881
5280066,5280066,1.0
5362247,5362247,1.0
3911842,3911842,1.0
4970885,4970885,1.0
3855329,3855329,1.0
4709501,4709501,1.0
5504716,5504714,0.9999996366751709
5469741,5469741,1.0
5235794,5235794,1.0
5390662,5390662,1.0
5351111,5351111,1.0
5366894,5366894,1.0
5178223,5116150,0.988012683115424
5249099,5181256,0.9870753056857948
5215787,5215787,1.0
4813581,4810712,0.9994039780363102
4967919,4967919,1.0
4967622,4967622,1.0
4876921,4876921,1.0
4858648,4858648,1.0
5115241,5115241,1.0
5048993,5048993,1.0
4820607,4820607,1.0
4755241,4755241,1.0
4858869,4858869,1.0
4889272,4889272,1.0
4655521,4655521,1.0
5157404,5157404,1.0
4984468,4984468,1.0
4825350,4825250,0.999979276114686
4918162,4918162,1.0
5061267,5061267,1.0
5167205,5167205,1.0
4922205,4922204,0.9999997968390183
5407505,5407505,1.0
5139610,5139610,1.0
5239890,5239890,1.0
5159454,5156868,0.9994987841736742
5279242,5279242,1.0
4980968,4980967,0.9999997992358112
4700952,4699973,0.9997917443105141
4565632,4565632,1.0
4122736,3940489,0.9557946470499202
4122733,3876573,0.9402920344344395
4120819,3876512,0.9407139697230089
4120761,3880036,0.9415823921843562
4314364,4314364,1.0
7375852,7375852,1.0
7610589,7610389,0.9999737208250242
7681885,7681880,0.9999993491180875
5832665,5832665,1.0
1011368,1011367,0.9999990112402212
1012808,1012806,0.9999980252920593
1008934,1008933,0.9999990088548905
1012946,1012945,0.999999012780543
5419779,5419692,0.9999839476849517
5307944,5307944,1.0
5367095,5367095,1.0
5355068,5355068,1.0
5087513,5087513,1.0
5179346,5179346,1.0
4937287,4937287,1.0
5061778,5061778,1.0
5388677,5388676,0.999999814425693
5411102,5411102,1.0
4943995,4943995,1.0
4938616,4938616,1.0
5066411,5066411,1.0
5643655,5643655,1.0
5335332,5335332,1.0
5464319,5464319,1.0
5315711,5315711,1.0
4851446,4851446,1.0
5697533,5697533,1.0
5468527,5468527,1.0
5616144,5616144,1.0
5258812,5258812,1.0
5375655,5375655,1.0
4960624,4960624,1.0
5262638,5262638,1.0
5000721,5000721,1.0
4877171,4877171,1.0
4755146,4755146,1.0
4820823,4820823,1.0
5514343,5514343,1.0
5292264,5292264,1.0
5687465,5687465,1.0
5448869,5448829,0.9999926590270385
5634505,5634505,1.0
5680429,5680429,1.0
5353744,5353744,1.0
5779977,5779977,1.0
4709010,4708791,0.9999534934094427
4915772,4915772,1.0
4977857,4977857,1.0
5182316,5182316,1.0
4981414,4981414,1.0
4816597,4816597,1.0
4784307,4784307,1.0
5337421,5337421,1.0
5196706,5196706,1.0
5151893,5151893,1.0
5651544,5651544,1.0
4873813,4873813,1.0
5085055,5085055,1.0
4681782,4681782,1.0
5225151,5225151,1.0
5010740,5010740,1.0
5058879,5058879,1.0
5503245,5503245,1.0
5394959,5394959,1.0
5972468,5972468,1.0
5065369,5065369,1.0
5615540,5615540,1.0
5169235,5169235,1.0
5150622,5150622,1.0
5179575,5179575,1.0
5306443,5306443,1.0
5153914,5153914,1.0
4891501,4891501,1.0
5192842,5192842,1.0
4739166,4739166,1.0
5235399,5235399,1.0
5256715,5256715,1.0
5319278,5319278,1.0
5570310,5570310,1.0
5273074,5273072,0.9999996207145965
5474731,5474631,0.9999817342623775
4949315,4949315,1.0
4948082,4948082,1.0
4862109,4862109,1.0
5965160,5891122,0.9875882625109804
4929312,4929312,1.0
4947804,4947804,1.0
5598951,5598951,1.0
4805372,4805372,1.0
4859353,4859353,1.0
5426718,5426718,1.0
5081478,5081478,1.0
5053746,5053746,1.0
5311109,5311109,1.0
5384245,5384245,1.0
5034695,5034695,1.0
5280411,5280411,1.0
5129890,5129890,1.0
5130791,5130790,0.9999998050982782
5028272,5028272,1.0
5414722,5414722,1.0
5468742,5468742,1.0
5354275,5354275,1.0
5172880,5172880,1.0
5384212,5384212,1.0
5506082,5506082,1.0
5296376,5296376,1.0
5574539,5574539,1.0
5262025,5262025,1.0
5017345,5017345,1.0
5365068,5365068,1.0
5435963,5435963,1.0
5321269,5321269,1.0
5085165,5085165,1.0
5078246,5078246,1.0
5022669,5022669,1.0
4958222,4958222,1.0
5312633,5312631,0.9999996235388365
5254447,5254447,1.0
5017957,5017957,1.0
5774445,5774445,1.0
5092092,5092092,1.0
5151384,5151384,1.0
5163221,5163221,1.0
5112321,5112321,1.0
5498078,5498078,1.0
5235969,5235969,1.0
5285866,5285866,1.0
5280597,5280597,1.0
5066503,5066503,1.0
4861268,4861268,1.0
5386935,5386935,1.0
5335413,5335413,1.0
5262058,5262056,0.999999619920571
4960880,4960760,0.9999758107432553
5006888,5006888,1.0
4890076,4890076,1.0
4956617,4956617,1.0
4948925,4948925,1.0
5333774,5333773,0.9999998125154909
4924245,4924245,1.0
5096119,5096119,1.0
5019608,5019608,1.0
5376466,5376466,1.0
5241609,5241607,0.9999996184377736
5189876,5189876,1.0
5711651,5711651,1.0
5159926,5159926,1.0
5310653,5310653,1.0
5154368,5154368,1.0
5532942,5532942,1.0
5160827,5160827,1.0
4947919,4947919,1.0
5408859,5408859,1.0
5200877,5200877,1.0
5344589,5344589,1.0
5197297,5197297,1.0
5110145,5110145,1.0
5258418,5258418,1.0
4953801,4944193,0.9980604792158587
5095776,5095776,1.0
4905796,4905796,1.0
5228550,5228550,1.0
4957982,4957982,1.0
5090231,5090231,1.0
4991906,4991906,1.0
5086609,5086609,1.0
5431362,5431362,1.0
5629596,219967,0.03907331893798418
4731090,4730990,0.9999788632217945
4580788,4580788,1.0
5102481,5102481,1.0
4754107,4754107,1.0
5170856,5170856,1.0
5475315,5475315,1.0
5158259,5158258,0.9999998061361401
5476092,5476092,1.0
5291041,5291041,1.0
4905176,4905176,1.0
5046636,5046636,1.0
5214043,5214043,1.0
5148878,5148878,1.0
4820591,4820591,1.0
5203912,5203912,1.0
5037565,5037565,1.0
5468903,5468903,1.0
4853487,4853487,1.0
5367468,5367468,1.0
5264222,5264222,1.0
5098723,5098723,1.0
5186831,5186831,1.0
4770003,4770003,1.0
5274513,5274513,1.0
5111555,5111555,1.0
5251855,5251855,1.0
5235254,5235254,1.0
4993280,4993280,1.0
